a,b,aggr
286,204,92
1058,157,54
376,135,604
173,117,54
694,125,437
674,122,333
766,82,215
256,106,241
283,77,308
655,137,476
477,71,284
662,176,362
817,146,227
659,189,165
764,115,52
676,10,21
168,143,297
740,169,198
255,168,414
610,216,162
140,181,81
686,171,205
378,176,87
724,146,532
782,176,54
640,194,128
769,121,337
484,221,137
707,106,343
879,126,45
603,184,185
845,112,213
659,186,184
589,143,651
600,183,404
407,185,383
435,151,636
955,132,30
744,204,37
738,77,171
354,66,207
120,126,38
488,161,525
650,51,163
105,102,36
647,55,201
451,66,372
133,150,113
586,153,651
682,102,386
202,96,138
647,82,270
515,181,394
758,194,220
743,73,174
377,18,43
1040,170,34
250,87,153
518,73,167
360,170,351
663,131,297
829,35,14
737,113,265
796,146,274
479,171,440
200,172,44
434,205,392
745,78,46
1023,101,61
587,169,460
217,150,65
721,106,435
651,152,397
709,163,139
236,148,368
470,83,390
206,150,292
720,126,594
160,142,38
218,65,62
243,180,145
462,55,140
847,104,95
109,68,36
929,115,56
367,120,549
170,247,18
455,130,898
702,196,107
343,199,95
689,187,339
380,120,433
597,129,390
569,72,232
443,135,391
201,190,181
397,98,430
431,227,103
309,67,180
624,117,518
547,155,636
783,169,232
331,140,512
449,116,741
322,133,313
585,129,722
736,143,316
459,80,427
674,65,280
677,143,345
472,201,99
632,175,176
507,61,280
615,81,289
453,183,370
140,75,41
974,116,85
661,109,870
153,121,158
275,134,364
353,62,157
880,91,93
508,82,394
1110,200,40
389,125,342
359,93,340
608,204,77
719,165,439
146,131,37
558,156,573
434,89,414
597,202,333
768,179,112
391,124,530
5,116,57
723,18,60
145,178,96
770,78,144
717,101,587
661,75,377
535,218,155
439,28,128
579,125,700
192,134,86
482,174,290
607,180,321
426,178,259
504,115,625
773,178,122
677,56,91
328,60,211
844,98,223
754,103,438
662,94,270
679,87,252
648,192,117
741,138,362
719,195,153
553,235,169
903,206,47
340,271,28
714,122,509
448,48,252
877,134,316
457,232,66
224,198,63
155,52,14
594,105,776
190,159,110
292,212,62
147,156,84
585,122,485
512,44,64
362,107,347
300,58,67
668,152,454
784,169,228
420,0,24
831,150,289
380,178,230
695,184,270
502,87,817
448,117,613
672,89,89
526,70,573
228,171,19
367,55,99
239,130,234
228,122,124
157,116,120
312,122,434
668,197,131
1100,210,-1
301,157,96
424,102,528
595,156,732
422,41,70
210,245,49
288,179,130
256,177,266
518,146,631
359,246,44
537,72,459
343,59,252
673,146,637
617,0,33
664,57,207
459,43,112
400,209,146
137,143,60
465,118,1075
543,91,441
722,120,254
393,2,30
619,96,673
206,84,57
745,147,388
511,236,86
383,124,493
235,168,314
650,50,78
541,155,662
399,64,110
819,140,225
613,40,62
180,160,67
417,201,122
548,78,303
355,91,471
812,103,185
533,140,752
335,88,201
607,127,452
426,44,209
689,69,212
261,114,345
403,94,478
448,161,458
755,146,354
483,194,290
832,148,167
652,130,390
785,179,121
628,198,128
460,58,284
283,33,108
560,124,803
455,170,402
191,181,40
473,142,655
133,146,151
457,93,345
856,90,76
429,162,338
327,54,130
140,140,103
394,191,219
99,113,31
564,186,156
75,53,46
538,193,214
354,84,368
601,198,152
335,154,404
816,125,285
371,119,493
784,46,43
667,130,564
232,30,47
174,40,34
93,79,44
403,70,350
758,164,135
415,122,604
198,215,67
638,184,255
222,180,124
231,78,123
788,100,65
476,169,515
719,168,180
948,134,98
588,34,71
260,81,262
440,93,436
640,88,419
315,175,490
740,187,44
506,130,638
420,111,823
717,181,335
279,65,64
528,194,369
396,75,405
293,207,35
590,193,94
640,96,563
921,138,72
295,217,31
409,143,402
584,37,65
505,31,49
639,78,261
605,69,230
588,171,631
711,68,146
489,209,149
890,92,77
567,235,27
507,176,403
360,116,445
447,85,320
79,132,31
282,122,336
403,90,453
397,165,482
582,201,239
263,87,396
717,48,71
412,146,465
531,173,529
898,78,40
706,132,504
479,104,649
190,76,197
242,-12,36
203,162,95
735,141,427
90,146,102
731,160,322
323,112,249
452,34,108
238,125,252
804,180,165
589,205,168
576,170,455
490,59,137
897,122,35
582,82,309
233,113,254
837,155,49
521,202,177
234,130,162
235,161,228
570,39,154
558,220,216
568,178,277
821,166,65
527,191,202
174,67,123
197,148,59
801,175,81
442,109,517
255,109,447
446,154,461
505,37,301
800,127,441
714,158,161
711,138,469
834,68,81
526,96,554
171,153,141
308,96,468
628,170,443
702,197,138
577,173,404
750,45,109
597,76,518
127,97,152
469,139,951
498,209,155
519,163,642
934,238,22
666,26,51
615,151,380
513,73,427
128,128,113
382,202,112
471,23,125
650,79,191
563,163,603
782,137,241
721,88,360
67,151,117
624,124,725
665,72,240
465,70,211
323,81,269
710,148,244
549,141,420
624,204,95
694,99,433
710,77,76
527,229,33
665,88,258
292,159,164
789,83,132
223,139,352
581,55,29
139,173,94
737,140,241
447,75,265
521,37,118
635,136,373
612,227,78
410,37,94
904,104,69
985,109,41
867,124,172
500,38,149
831,117,201
701,53,105
721,110,203
624,154,634
362,135,637
830,79,47
336,107,548
683,95,182
636,59,47
650,149,209
838,122,136
408,130,811
833,173,159
269,119,311
405,185,112
779,171,155
204,81,26
614,217,89
265,115,199
890,80,111
556,42,145
686,158,286
772,126,252
421,94,590
669,67,296
386,63,178
831,122,105
879,119,184
232,97,72
253,105,240
960,106,40
172,101,60
464,212,88
992,212,28
850,119,100
500,125,618
653,143,632
386,38,202
525,103,745
443,73,208
502,160,484
365,146,411
204,169,77
141,108,127
165,137,280
267,101,125
666,208,261
842,100,171
786,54,30
661,38,144
306,167,267
677,22,78
501,184,422
721,46,143
463,39,44
203,111,142
493,46,198
547,160,780
92,210,40
778,221,47
343,193,198
542,71,330
612,94,193
680,108,338
337,80,310
694,175,231
703,55,64
865,113,148
51,125,46
709,145,405
488,177,566
98,72,46
771,153,133
748,167,270
391,202,104
199,162,147
477,96,495
700,66,188
498,143,900
604,238,55
-31,136,24
168,105,35
391,176,302
446,157,793
368,179,334
525,183,169
917,83,40
604,46,66
533,67,121
236,64,115
67,95,110
217,128,222
554,1,102
545,148,855
687,162,132
813,151,210
309,74,257
397,68,259
205,109,306
396,112,748
338,150,339
813,122,124
495,168,476
283,134,473
661,105,428
416,73,360
699,44,73
801,91,62
470,210,88
388,80,565
488,123,802
137,183,81
241,273,62
409,30,125
138,182,44
254,151,293
861,134,129
548,196,285
235,62,74
653,6,20
567,174,233
881,165,160
463,170,413
807,112,98
801,87,137
310,177,342
835,117,142
363,108,384
445,193,326
715,142,207
690,60,225
319,163,290
748,179,130
579,157,532
740,164,379
586,218,203
689,201,69
235,177,102
749,180,172
696,55,131
160,216,42
1044,220,41
536,69,222
373,110,421
720,70,255
725,145,277
300,105,281
732,150,244
470,95,540
648,124,412
318,156,423
516,195,241
431,220,81
433,80,325
274,100,372
421,54,115
315,66,85
850,96,95
430,197,211
212,165,96
915,193,31
261,81,147
240,163,88
457,48,148
402,162,331
818,138,207
635,165,343
703,60,152
649,52,118
513,168,654
519,153,516
504,72,479
483,82,423
811,128,254
247,80,117
490,54,159
160,151,148
644,67,147
550,99,869
440,134,709
588,86,287
398,138,763
545,112,722
402,163,130
48,133,93
315,72,252
535,155,465
847,176,95
186,235,61
875,142,72
494,211,72
381,169,292
386,176,273
735,188,216
322,56,79
617,49,99
175,106,97
609,45,68
145,128,79
747,138,342
312,165,361
387,55,105
522,155,710
674,48,87
882,149,100
659,116,241
781,137,375
713,112,631
702,190,158
351,66,232
585,118,402
256,105,144
325,127,660
345,243,39
740,55,38
728,133,346
506,62,190
514,132,914
373,105,381
413,72,275
883,63,42
634,69,268
825,184,113
753,139,354
497,211,254
749,52,33
595,46,133
282,168,136
676,78,369
652,176,413
685,23,46
746,77,101
670,175,159
287,44,27
769,67,32
796,203,60
64,74,50
395,205,226
-6,122,49
477,194,260
371,152,698
54,239,52
126,122,127
364,137,691
845,69,26
629,43,219
524,53,81
297,103,344
422,158,665
697,31,38
481,130,845
609,194,200
452,143,826
424,106,556
383,64,291
367,223,23
278,151,242
409,162,363
796,55,83
343,124,438
418,194,122
664,79,336
614,206,82
605,185,187
167,99,280
648,56,115
647,72,153
215,189,228
394,115,336
1046,135,28
341,221,87
799,176,172
874,192,56
-14,145,31
469,117,919
630,132,416
404,117,492
236,93,347
918,152,80
-20,140,39
873,57,44
61,120,43
767,192,136
431,199,255
507,-20,46
314,157,247
422,91,570
936,136,38
670,89,406
462,39,80
654,171,523
427,181,224
476,167,537
649,101,628
402,86,499
207,183,29
188,119,200
814,186,74
480,79,388
436,62,303
620,80,549
96,98,63
386,65,71
729,82,305
762,85,227
907,85,43
747,72,326
671,116,560
582,88,491
408,155,336
84,103,87
494,19,27
658,93,571
792,141,350
710,14,20
640,34,75
477,7,51
266,152,395
620,138,640
564,213,101
376,180,218
773,80,151
906,94,70
539,71,586
635,178,208
571,117,684
540,159,582
753,83,227
161,190,18
417,84,529
413,113,736
698,208,38
231,81,210
841,103,88
6,144,44
627,129,505
615,178,349
448,60,248
860,149,50
408,24,41
361,164,530
773,106,251
696,185,139
712,112,293
658,205,29
415,166,464
604,62,404
927,164,63
206,79,110
734,103,401
366,135,491
510,128,1031
517,168,711
698,138,581
449,193,142
460,55,544
874,127,115
465,184,522
207,83,89
538,114,544
846,157,135
686,141,546
738,119,355
902,168,28
398,101,539
290,148,191
713,124,404
764,106,145
251,150,279
516,123,662
744,201,232
53,83,83
528,94,484
608,164,552
304,65,141
732,176,100
907,126,39
402,102,562
765,84,183
505,114,764
445,201,397
453,44,50
443,233,58
814,179,99
838,153,187
579,92,516
274,39,95
435,207,81
494,117,791
764,200,91
778,73,148
611,89,444
648,96,480
356,182,272
785,121,329
417,103,597
519,50,94
741,173,213
485,21,94
419,145,579
236,174,231
892,153,54
388,120,542
267,73,84
644,236,46
567,62,198
134,156,78
394,161,230
705,133,627
423,178,362
230,143,288
680,88,391
368,89,302
378,126,551
622,152,603
339,62,69
508,164,285
148,135,26
332,161,475
547,96,504
494,136,849
527,79,369
568,30,41
906,68,87
252,119,248
420,156,601
483,188,388
348,122,591
668,162,493
657,58,77
674,251,46
804,71,69
482,72,409
393,94,301
645,33,78
895,130,39
680,184,236
225,139,216
189,135,94
790,169,128
737,249,23
296,233,49
775,139,262
806,171,97
138,146,114
595,171,501
591,61,199
472,70,402
152,128,124
407,166,634
658,210,19
367,98,410
574,162,739
753,77,196
587,95,570
946,189,26
645,224,60
827,118,215
908,150,23
243,156,185
418,137,492
807,160,334
374,51,76
808,118,243
398,76,260
647,144,556
465,44,198
398,80,302
222,82,106
221,114,241
678,163,295
532,99,591
693,198,75
409,182,451
334,142,410
334,247,74
337,67,117
832,169,136
611,115,411
263,215,59
558,139,773
-110,110,45
648,61,107
1012,117,31
556,106,517
327,122,128
871,138,116
392,122,751
309,87,388
350,166,380
126,214,34
658,0,50
412,180,261
324,188,269
543,245,84
411,132,689
529,117,592
548,158,465
247,159,251
472,87,259
300,115,241
753,161,131
607,81,324
718,154,312
470,107,674
391,121,724
350,212,117
466,79,273
291,72,201
496,198,299
916,142,32
855,177,39
279,119,294
624,40,142
663,130,545
398,174,320
931,113,88
583,226,31
310,107,401
727,189,72
411,203,116
660,80,371
532,34,101
830,108,127
541,123,765
312,134,403
373,193,176
730,178,270
275,188,99
405,86,486
673,54,181
252,225,96
670,124,413
505,25,71
725,107,419
463,192,167
728,243,62
418,242,32
532,93,620
321,81,232
387,101,526
801,103,41
506,68,284
454,138,620
709,140,480
135,125,72
775,195,25
897,170,77
571,93,682
200,118,157
372,122,556
224,105,110
257,65,125
715,141,407
324,167,500
506,154,807
207,87,88
309,89,304
441,104,577
359,197,321
526,79,431
614,143,641
152,65,32
517,94,448
356,73,28
181,96,135
555,57,232
771,148,207
103,145,64
481,128,849
644,51,92
48,37,57
225,60,94
464,235,87
403,91,535
529,104,660
292,63,106
436,144,888
527,60,119
338,196,116
671,72,174
344,148,525
499,183,634
98,168,32
275,139,255
386,187,199
365,75,154
850,-2,53
279,83,395
339,149,564
652,117,531
325,135,434
382,196,176
871,87,114
179,144,257
734,106,517
972,185,37
149,145,46
88,111,41
252,88,252
567,110,771
657,230,205
238,180,77
564,45,180
777,174,143
377,119,836
751,76,192
529,64,253
257,127,387
732,182,143
805,237,40
198,189,120
432,158,610
342,165,447
711,98,358
388,-22,33
259,154,317
897,79,50
388,162,325
819,183,104
636,95,451
193,87,88
763,143,243
296,66,106
740,237,30
600,81,589
348,125,505
525,143,839
617,68,404
202,147,247
401,145,607
292,221,59
963,133,56
253,221,75
400,157,351
447,213,47
758,144,350
596,30,9
1024,155,95
859,173,54
509,116,828
308,216,101
343,32,54
687,45,83
597,150,623
815,178,32
438,57,361
663,173,191
256,157,220
522,60,158
301,167,269
664,186,344
728,113,346
734,110,470
526,167,473
730,108,463
829,185,100
661,165,339
662,40,62
549,163,532
823,204,70
247,167,43
629,39,76
595,100,515
804,162,104
359,177,503
510,138,715
728,170,228
718,66,146
754,183,212
755,233,76
690,113,358
707,160,353
335,73,281
849,117,133
510,223,213
526,52,155
589,169,576
382,224,110
414,189,316
761,21,67
333,93,366
609,211,93
708,156,381
639,114,551
252,174,120
357,68,186
143,145,159
428,99,433
180,53,97
214,89,98
368,79,267
752,97,166
225,37,39
277,87,287
995,76,50
725,135,379
600,193,53
82,57,30
699,107,382
301,97,308
661,134,402
434,220,76
895,100,105
-38,60,24
816,87,71
787,176,112
573,51,304
368,18,59
599,44,77
584,72,333
381,119,708
743,218,41
316,75,157
402,146,543
313,95,282
712,62,153
512,56,133
335,78,251
65,161,115
446,220,199
370,148,335
195,139,156
534,53,273
454,213,111
193,109,148
409,77,136
419,58,89
240,112,185
791,67,106
543,191,126
376,165,557
393,54,96
442,228,18
746,155,275
330,164,316
590,204,155
674,61,88
514,188,354
781,189,83
756,80,184
129,167,73
445,44,102
685,118,522
616,90,544
1029,171,35
293,101,162
483,122,869
381,205,153
241,99,132
253,161,262
380,43,143
544,208,183
340,125,692
751,175,191
72,87,28
687,48,213
809,195,69
671,188,341
808,124,208
894,148,133
920,119,85
297,96,386
580,51,76
541,67,245
608,203,140
603,170,539
787,182,42
107,148,14
266,135,264
709,177,132
870,188,101
393,208,76
318,177,249
675,66,267
353,219,77
602,105,730
391,100,410
483,151,595
338,205,93
661,215,171
258,118,239
777,167,285
376,155,509
525,216,51
506,123,817
297,123,345
493,13,42
523,86,324
657,167,315
880,107,137
100,144,185
644,182,115
592,136,678
433,139,655
516,228,155
251,184,125
762,74,147
545,62,179
348,46,41
297,197,28
506,73,209
489,107,459
146,63,41
182,175,145
805,167,138
510,108,499
253,156,118
532,87,509
810,145,227
353,142,668
437,136,996
419,168,569
262,57,145
887,116,139
723,176,336
478,91,212
557,219,101
458,56,120
758,159,269
760,174,183
295,34,42
414,108,801
380,216,65
467,8,43
717,199,131
724,119,216
741,140,337
831,66,17
421,202,172
598,214,24
533,160,415
706,120,509
265,104,273
280,118,459
746,160,334
858,200,85
464,167,433
176,85,94
562,80,475
446,158,283
-68,153,22
441,163,477
316,20,90
441,90,492
481,225,90
469,81,315
388,108,286
805,146,146
218,118,121
243,78,134
460,134,990
267,92,262
840,128,53
501,80,515
696,258,50
598,70,326
623,200,195
749,41,49
755,126,469
494,52,140
807,156,251
394,175,288
550,141,767
469,163,624
384,183,262
771,119,93
556,160,402
548,80,503
157,107,41
481,18,56
961,185,29
649,177,336
796,178,124
-73,219,43
787,189,89
453,131,461
799,135,220
271,28,93
849,136,125
-8,152,49
393,83,531
386,188,127
689,120,283
365,130,644
412,147,810
603,182,215
842,70,179
456,170,656
451,175,280
435,39,46
790,160,165
621,91,442
76,73,68
398,92,392
669,46,170
635,148,726
813,75,31
285,124,261
521,106,633
724,76,78
454,206,311
632,144,510
588,225,48
700,215,118
567,186,458
420,83,490
826,84,116
745,100,393
291,123,228
185,129,228
774,28,46
353,144,468
430,167,479
808,117,213
538,199,131
788,169,98
594,211,82
544,98,552
80,184,36
509,215,32
333,97,468
278,178,31
552,267,48
533,95,428
399,162,575
409,232,41
560,168,728
445,181,198
544,47,171
544,117,567
573,159,629
885,88,45
646,136,592
627,99,603
804,127,143
708,135,284
305,184,174
536,55,293
479,180,613
601,218,67
613,81,339
816,148,239
347,56,296
191,162,68
537,78,330
197,85,109
114,138,22
387,139,725
597,75,285
301,154,277
543,152,441
235,198,76
747,133,209
673,181,203
749,98,368
230,101,124
777,54,109
534,65,357
550,139,926
637,119,721
242,165,221
605,100,640
684,155,390
359,60,116
589,64,200
551,150,567
228,115,134
630,186,431
457,85,512
582,136,555
946,84,33
353,12,32
501,97,240
624,88,270
362,141,594
595,129,1038
374,144,490
568,52,196
242,105,238
308,170,272
696,48,124
431,31,94
473,169,520
640,217,93
-19,122,11
129,166,22
445,86,224
625,80,279
748,207,95
410,150,571
566,172,527
698,183,284
645,146,659
410,195,86
379,45,81
545,155,827
692,79,159
456,214,102
447,205,187
574,161,503
640,114,567
321,74,317
673,206,121
706,59,159
839,81,62
220,153,35
365,91,576
797,163,210
400,140,415
798,186,123
302,103,419
551,207,345
356,239,73
241,29,121
455,186,301
317,46,149
287,152,303
740,132,333
218,115,191
738,130,318
773,230,31
132,65,81
827,94,157
197,151,90
268,192,168
753,119,153
470,63,263
-33,98,32
90,151,78
368,145,398
671,144,481
686,23,25
622,60,227
583,155,596
347,43,30
510,219,116
209,7,36
500,96,297
331,111,233
322,111,304
769,129,323
404,197,321
503,60,122
382,95,258
758,136,306
485,209,208
363,140,451
505,81,546
639,81,325
623,176,461
676,89,307
661,174,369
382,21,30
449,55,87
787,142,146
420,112,731
595,228,88
485,88,620
661,148,452
185,211,82
277,153,156
797,203,82
472,79,296
853,163,147
-15,118,44
393,86,393
399,40,53
315,74,189
294,159,228
312,166,228
683,97,382
879,105,128
742,103,268
562,83,394
80,68,27
563,214,164
408,152,495
293,192,123
688,130,298
374,-35,23
791,192,40
503,139,877
655,51,148
416,167,316
350,187,326
497,83,511
734,79,205
73,110,86
855,178,71
254,132,249
49,205,54
426,91,658
260,108,274
555,90,574
603,172,669
973,41,43
476,85,426
480,208,198
243,63,34
426,166,581
455,181,369
233,126,232
375,170,551
142,134,71
802,69,151
768,96,104
838,160,66
884,149,134
154,126,146
575,290,61
812,95,160
448,231,25
195,133,158
553,210,68
545,187,469
719,68,188
65,78,56
790,101,105
567,167,290
174,210,39
627,84,319
640,268,26
746,212,81
100,138,56
479,58,105
673,179,318
152,140,104
158,86,198
308,147,559
227,124,66
183,90,58
578,192,295
794,112,213
457,197,312
828,111,182
409,98,603
511,179,327
509,194,407
692,225,137
880,113,83
348,186,377
574,222,202
378,60,96
581,63,291
405,192,266
587,86,421
762,164,236
392,74,282
789,177,104
503,189,126
489,84,484
693,188,110
544,188,188
202,105,219
786,170,210
505,158,644
737,172,298
511,215,259
683,94,364
774,186,78
782,111,194
509,-1,46
810,88,123
374,155,418
235,74,99
555,252,37
596,85,346
560,36,79
311,158,154
787,137,173
173,114,76
705,136,281
422,137,726
408,241,83
542,152,839
531,68,383
403,79,96
821,176,38
477,80,206
696,115,431
289,120,338
236,38,44
474,124,610
411,36,71
356,155,208
495,-9,21
598,171,268
392,201,252
308,62,135
215,139,118
295,211,109
824,101,241
874,214,47
645,22,36
202,141,93
213,162,192
750,184,223
146,65,38
492,92,358
826,74,96
600,33,132
872,65,20
631,162,482
731,79,396
1053,118,8
235,117,377
299,139,282
491,172,344
331,28,48
741,108,204
230,126,40
339,181,186
738,168,151
163,131,220
