a,b,aggr
461,85,327
315,99,341
679,164,323
377,165,336
711,81,279
153,95,61
690,85,196
612,160,522
551,74,148
565,180,259
407,184,332
587,51,249
244,181,110
257,107,346
476,146,579
530,104,705
695,287,43
451,235,34
718,179,157
244,146,167
447,166,454
683,86,314
629,19,43
332,121,450
448,42,138
643,56,204
806,119,406
401,168,444
628,42,189
5,138,53
90,187,51
238,90,323
530,88,320
871,103,87
323,51,81
592,92,265
491,206,101
425,11,46
6,74,51
243,90,142
1006,173,48
982,129,26
506,163,564
701,102,418
282,164,175
751,134,216
846,133,163
277,174,100
507,40,87
57,191,37
232,150,254
754,114,281
293,44,187
696,61,162
484,47,224
607,229,115
138,178,40
523,141,885
447,173,507
296,107,423
653,192,123
359,75,219
231,121,194
462,211,173
418,145,673
579,224,67
775,158,322
764,133,301
556,95,475
252,58,91
170,103,34
346,212,82
397,76,237
381,109,484
778,136,228
364,165,337
847,229,42
206,136,56
622,161,482
913,128,193
206,96,268
281,177,305
785,166,151
422,169,232
805,159,307
423,118,918
227,163,174
911,113,70
267,131,304
799,81,102
288,124,204
600,156,427
603,188,329
683,227,49
469,105,270
895,182,75
815,151,88
86,103,34
541,167,669
773,170,143
591,190,107
233,60,85
293,152,139
524,44,280
4,131,36
298,81,155
567,72,161
378,165,413
390,66,219
933,192,42
484,158,596
451,206,99
630,103,489
593,48,97
345,48,70
600,158,565
746,151,334
612,47,61
826,32,34
589,78,375
473,40,134
524,178,508
428,174,700
679,76,436
390,31,43
847,170,38
754,119,321
675,182,324
529,116,1079
622,166,607
556,70,627
359,92,518
1014,96,49
353,172,182
346,64,286
494,112,451
904,150,268
395,184,143
144,155,169
633,92,594
559,16,30
508,170,695
268,66,155
757,121,224
370,81,178
758,166,241
327,159,251
225,104,60
306,124,466
516,145,744
679,77,254
773,119,279
727,79,185
452,198,380
896,197,33
919,109,72
917,27,23
794,96,76
209,119,180
244,110,159
630,135,562
747,91,354
290,120,319
77,130,38
341,76,140
763,120,225
874,114,71
856,166,12
676,206,30
576,124,670
385,33,44
-11,101,36
667,150,259
236,129,318
623,133,619
648,168,415
488,72,424
7,110,73
239,135,233
673,67,139
115,41,49
247,176,58
788,69,122
249,101,319
236,113,261
665,197,92
142,105,51
660,233,44
507,125,553
694,138,546
455,182,377
656,33,56
542,114,704
444,176,434
912,221,20
909,127,48
823,19,63
664,120,543
367,109,411
274,129,317
344,155,195
481,162,717
643,70,203
405,182,223
506,142,732
450,274,22
844,100,220
480,117,810
762,96,214
614,27,44
776,98,143
759,69,85
562,67,382
428,171,504
500,69,155
461,243,66
485,173,222
644,176,321
672,206,95
739,177,127
282,85,173
114,79,22
449,120,538
78,103,154
390,183,193
697,53,69
401,131,632
650,190,69
573,212,121
410,202,184
744,71,163
955,91,54
888,143,40
806,40,40
266,67,120
645,179,356
342,190,288
515,36,149
800,99,102
410,87,539
724,149,482
438,201,217
459,202,215
345,113,455
629,177,394
435,234,86
436,104,626
714,130,555
706,202,33
275,226,105
300,183,165
122,144,63
526,31,88
712,104,213
324,108,275
519,240,133
519,75,309
768,98,227
576,220,37
168,165,91
282,194,123
410,102,634
356,77,96
635,94,358
917,115,80
900,104,83
332,128,515
638,190,77
447,217,152
340,90,354
582,196,237
401,105,555
452,181,378
824,111,139
703,146,571
669,120,375
429,186,287
669,75,207
385,126,703
266,116,200
757,186,172
396,207,114
682,262,29
241,137,253
929,115,46
647,188,229
752,178,171
279,93,150
725,88,311
207,210,35
667,167,338
606,96,796
645,127,686
162,109,29
562,20,69
922,180,89
374,137,410
473,203,158
519,147,688
71,158,87
262,88,183
148,62,69
468,130,885
84,109,105
700,137,218
592,206,155
790,83,114
366,100,551
247,205,32
239,67,132
509,178,473
813,139,128
626,145,391
730,174,189
662,172,410
457,181,234
761,80,189
534,199,132
471,246,78
739,208,83
588,92,728
705,123,630
900,92,64
360,178,442
387,202,229
626,120,461
115,139,181
448,52,211
303,22,42
680,201,111
457,65,111
288,127,286
282,172,322
227,135,100
347,143,384
881,169,107
506,191,263
698,51,90
689,154,442
287,121,385
208,164,198
329,56,211
289,165,235
433,175,179
423,55,189
649,224,97
732,124,387
696,65,134
866,197,39
510,185,241
617,74,465
387,231,98
406,69,191
647,249,32
525,53,256
171,114,45
424,137,644
213,139,224
387,163,677
405,159,509
580,179,292
607,208,45
377,-2,19
470,45,167
45,199,116
811,75,85
840,147,101
877,101,31
926,150,42
484,66,186
857,47,57
489,71,233
718,85,293
618,87,382
537,122,960
846,126,200
846,166,117
726,199,117
203,158,132
693,32,85
218,167,111
288,166,172
598,16,152
237,149,228
819,220,90
713,104,452
281,146,130
350,79,249
649,75,94
675,117,388
702,132,403
448,107,675
649,149,228
387,173,709
564,53,227
372,100,652
1000,34,18
856,252,37
192,40,38
520,160,532
331,70,183
480,51,169
771,49,56
643,66,409
465,141,808
537,180,319
247,125,181
633,194,157
713,30,31
773,78,168
548,126,475
441,239,41
159,114,185
684,124,650
826,241,27
651,226,103
469,76,256
412,74,198
490,188,65
915,196,73
114,191,66
591,84,421
794,109,255
894,109,87
300,200,66
625,209,197
747,110,328
728,86,360
384,188,133
435,89,460
528,62,433
315,81,126
267,190,186
829,117,344
852,111,73
372,71,286
222,88,74
585,74,342
539,107,1029
453,163,518
845,116,194
391,67,165
288,62,205
38,170,36
867,81,101
514,80,413
1009,131,29
976,155,94
833,180,58
661,106,742
455,233,156
839,90,131
404,75,298
403,106,315
323,-16,30
286,180,123
408,59,234
450,72,472
401,220,151
745,134,436
671,35,79
597,123,392
463,55,103
495,194,199
583,145,815
727,33,66
426,111,596
546,149,612
21,105,86
340,84,364
369,190,156
121,210,60
541,286,35
328,94,341
494,9,90
836,150,157
739,83,170
704,184,268
617,153,437
732,175,297
574,131,696
878,102,136
354,213,87
458,27,81
759,183,229
59,37,35
203,83,67
652,93,403
464,102,690
625,153,633
604,92,448
426,79,438
619,78,215
728,211,74
651,78,353
350,157,383
504,121,1115
818,73,90
220,169,94
691,92,343
425,81,305
824,74,47
741,87,153
698,160,496
623,98,416
754,153,202
842,67,30
246,138,135
759,67,48
449,69,250
531,76,114
708,183,136
627,177,290
328,87,316
709,160,476
774,58,23
447,202,216
409,241,56
376,79,408
668,192,258
325,182,222
628,195,285
432,180,115
846,154,114
193,108,68
990,169,39
382,198,176
372,105,652
307,116,303
919,170,51
202,48,33
697,119,650
619,81,267
898,89,75
853,102,221
385,144,538
352,103,331
318,207,81
945,118,46
393,220,37
785,150,181
721,221,56
809,133,174
726,137,303
507,63,156
881,154,53
306,59,41
827,163,73
609,182,396
629,47,150
681,88,524
305,38,32
849,175,78
815,129,88
482,207,345
354,219,111
583,127,548
696,167,348
274,110,68
672,81,135
1012,142,58
501,203,105
776,155,179
512,74,531
322,170,187
404,180,391
482,83,441
966,128,77
453,55,440
435,172,348
344,112,408
795,184,135
421,90,535
528,56,240
585,183,151
958,186,29
482,91,671
357,189,86
550,203,145
553,97,666
393,164,258
657,60,122
769,98,244
611,141,311
630,154,396
475,196,321
787,67,73
945,178,32
551,200,177
630,60,85
315,174,209
480,38,107
668,181,255
270,76,113
91,40,28
513,172,762
889,119,101
630,227,68
326,161,237
175,218,36
447,110,664
810,147,119
988,226,47
624,68,186
1057,116,55
892,94,71
341,177,164
503,38,6
685,119,285
772,173,127
400,144,641
281,201,153
634,128,870
525,123,494
217,143,236
891,136,76
276,168,325
593,60,204
539,74,248
530,49,186
842,105,265
902,94,44
266,119,257
354,100,254
532,52,150
479,100,620
774,51,40
754,106,355
661,99,524
479,226,134
22,145,46
359,155,440
626,172,252
681,178,258
622,42,77
780,154,159
699,143,589
460,70,96
849,160,31
425,95,259
104,128,57
671,106,567
535,71,213
392,200,251
677,165,223
377,99,505
61,107,50
532,97,847
345,92,287
242,81,225
798,167,250
810,132,237
311,107,427
646,186,137
506,76,601
546,80,477
145,173,97
190,171,109
151,49,27
341,180,184
302,157,207
250,107,241
313,157,446
213,198,133
881,57,83
809,94,213
663,99,248
576,138,681
226,110,140
768,103,304
611,187,96
803,77,84
704,102,355
672,136,552
577,175,426
312,152,414
678,99,573
591,177,257
343,81,110
779,90,194
723,86,177
799,155,133
796,119,246
497,87,483
668,143,505
623,146,379
129,142,27
205,241,42
813,157,76
709,104,222
539,41,100
326,173,263
403,69,197
351,25,61
462,147,1031
388,188,143
283,167,233
878,59,29
740,137,328
398,68,212
386,204,283
703,159,370
262,156,240
399,124,452
718,137,638
559,114,449
503,176,397
555,189,134
379,74,378
797,78,101
649,247,77
415,185,250
224,177,158
720,116,308
392,6,79
437,196,88
375,172,301
600,45,65
760,169,269
638,79,419
384,241,99
442,141,793
276,146,105
248,98,236
117,156,33
750,145,443
667,60,136
596,265,45
729,121,296
613,186,398
398,196,173
504,222,40
616,30,73
783,146,184
898,228,19
320,106,563
640,37,53
683,171,163
605,165,489
556,191,390
770,168,191
370,201,52
755,98,397
579,95,512
240,112,141
583,53,190
635,193,132
157,125,28
763,85,289
629,94,296
354,240,4
303,193,198
73,131,120
297,198,133
96,176,45
850,83,128
767,154,264
667,76,180
498,57,181
302,158,217
152,138,124
1023,156,36
798,30,48
887,52,32
669,109,570
298,56,33
678,217,67
910,46,24
629,50,116
180,84,108
225,118,285
509,23,123
635,82,640
810,159,173
406,209,175
826,19,17
592,71,442
482,78,374
833,95,305
389,176,164
663,173,368
58,141,24
255,98,168
766,108,199
738,134,241
239,90,522
759,177,162
831,180,47
428,160,879
414,112,641
374,170,564
146,207,34
128,165,147
269,217,41
566,67,97
759,52,59
724,58,50
485,174,429
557,103,734
271,197,110
581,72,350
478,89,731
641,247,55
210,76,160
510,50,188
360,74,175
509,163,298
684,125,511
700,84,63
666,157,204
464,90,510
438,104,455
804,113,130
97,39,58
323,120,486
339,84,210
641,48,169
830,184,134
645,121,589
811,79,95
380,64,192
385,155,414
730,141,253
408,48,147
621,189,270
212,149,314
847,86,47
272,75,87
361,97,476
592,244,67
481,232,48
488,80,279
705,102,421
812,122,110
575,173,616
410,128,630
152,114,222
286,135,529
346,40,85
361,158,369
488,19,84
862,180,138
194,54,64
464,173,366
766,232,68
37,121,57
376,110,714
359,117,495
253,162,187
246,73,153
282,140,491
193,140,359
416,16,61
511,135,1033
546,59,226
458,192,210
434,26,123
145,130,93
338,203,161
474,219,107
503,225,86
696,154,568
250,175,326
307,181,190
318,186,160
789,160,166
519,211,96
752,121,162
718,193,187
453,24,116
592,191,404
617,187,156
635,192,17
800,136,197
282,149,243
553,177,383
928,119,75
414,55,154
804,152,250
356,191,126
145,95,171
166,153,195
242,117,301
512,153,501
324,71,212
811,112,136
600,165,271
262,160,55
271,112,415
494,150,681
158,159,14
565,202,153
302,150,349
588,95,525
495,195,243
625,123,621
630,185,263
906,178,74
625,140,1029
385,74,153
723,114,241
545,61,238
240,55,60
554,218,129
406,66,169
428,-15,23
873,132,112
675,126,622
252,76,188
698,139,653
379,131,414
122,110,87
326,197,72
367,182,247
423,52,166
599,132,579
204,192,36
1049,121,41
388,205,125
350,126,656
484,69,360
864,224,53
634,74,187
599,74,425
579,26,43
914,89,138
368,71,184
404,87,419
623,126,515
394,121,585
369,74,243
749,98,244
358,63,57
560,206,68
704,164,209
930,241,42
644,56,131
871,48,53
672,68,194
310,60,348
336,119,423
775,169,238
170,86,68
98,72,29
721,155,352
121,194,31
791,83,83
620,189,392
695,95,397
685,170,302
660,36,49
1026,89,18
391,230,30
438,171,474
527,185,377
798,122,143
416,55,215
543,208,260
734,193,145
365,102,396
305,102,144
485,71,413
246,131,290
364,103,439
676,86,310
300,219,17
476,100,531
429,59,170
771,75,156
434,113,790
482,74,315
387,171,367
593,125,821
647,116,617
846,170,179
719,152,499
429,91,284
234,80,158
827,91,123
165,115,88
717,134,565
318,71,140
561,174,269
909,187,53
674,109,315
306,106,390
388,247,55
312,238,48
592,46,116
356,112,479
511,42,63
664,11,16
325,82,184
821,97,126
326,108,349
396,13,36
687,99,292
429,176,222
462,50,404
219,128,206
950,80,29
748,106,197
482,0,89
779,95,251
665,58,269
145,99,79
314,73,231
259,132,129
199,140,246
758,174,187
874,184,74
795,89,173
250,141,232
392,84,634
178,177,86
615,178,475
306,196,96
749,113,187
521,38,147
464,233,93
775,167,277
579,195,428
778,48,31
938,119,135
1004,59,37
672,204,79
608,44,64
311,88,167
609,224,144
710,136,437
234,134,311
75,136,73
181,60,142
97,129,120
269,146,390
271,111,232
834,83,142
239,126,237
101,160,66
397,96,439
117,186,48
752,96,97
372,177,397
150,121,43
825,114,75
233,44,36
350,113,478
634,183,368
552,83,511
440,77,326
746,190,83
704,121,486
326,-1,41
653,92,213
183,223,88
181,34,36
262,79,162
686,239,34
534,60,189
905,65,112
440,64,163
650,159,738
493,66,205
700,96,201
29,122,66
601,41,152
923,214,78
605,127,530
416,151,463
525,88,549
545,207,151
692,145,540
544,219,31
384,95,883
627,164,445
422,59,201
415,122,433
554,86,763
308,97,374
289,113,288
864,36,37
661,123,618
504,42,86
670,121,427
434,106,695
228,71,177
476,67,235
690,146,523
313,77,209
489,56,268
339,70,95
379,60,234
453,171,547
544,103,507
428,207,297
514,99,578
565,28,80
671,81,451
885,173,92
726,124,411
631,168,130
722,226,61
713,81,239
431,98,819
470,59,244
138,32,9
485,96,766
761,204,100
192,161,110
601,76,483
429,60,266
657,86,304
832,111,140
471,68,188
1119,109,34
644,52,170
721,140,323
639,56,170
323,112,308
160,77,58
401,77,306
704,187,269
185,69,174
262,195,49
417,112,616
478,58,59
217,131,283
309,206,153
814,223,52
477,72,324
500,61,46
560,144,777
440,180,303
691,82,234
745,69,194
944,70,104
705,181,138
602,240,31
532,94,420
589,132,514
396,170,552
742,110,211
805,57,59
376,27,41
396,228,63
383,133,451
722,180,215
752,123,335
735,117,508
840,190,42
809,57,85
714,145,208
468,151,764
221,142,281
578,58,162
337,80,401
730,183,163
615,56,177
754,46,86
309,83,313
875,165,72
378,189,137
54,111,28
411,127,589
453,34,27
933,91,37
526,182,231
802,132,261
580,92,464
251,85,134
265,118,635
636,187,208
704,116,307
440,73,605
296,142,366
247,91,299
352,179,134
479,66,452
809,135,133
220,62,16
241,99,214
255,60,94
574,49,276
858,194,114
287,177,164
839,85,161
623,135,626
118,54,46
834,101,105
774,121,143
173,128,84
862,116,43
680,108,545
120,105,34
864,94,114
242,86,65
64,109,49
266,57,33
1001,121,44
163,158,78
250,130,92
498,199,206
192,160,121
552,167,693
312,170,298
539,30,232
204,181,151
480,24,66
822,151,188
371,112,352
448,143,620
456,189,258
529,195,201
130,136,104
481,60,232
910,140,52
310,150,204
714,69,170
871,146,30
794,103,158
451,59,228
623,17,112
786,164,96
416,122,500
528,87,434
829,89,258
512,228,113
720,31,104
546,179,318
573,95,594
412,213,71
324,169,101
571,66,186
627,200,265
347,123,550
582,183,523
710,145,272
606,54,308
361,89,326
689,163,394
328,175,322
181,44,108
712,87,180
658,116,527
647,166,297
314,134,624
295,156,321
424,166,490
565,118,810
681,160,472
646,54,80
664,68,57
702,169,309
519,51,67
535,85,403
257,106,147
596,82,351
347,68,139
389,52,161
727,42,87
805,196,11
150,133,144
368,200,129
808,139,133
249,103,62
580,145,860
695,84,367
736,88,397
321,129,344
414,190,264
256,139,322
295,58,169
866,139,58
329,156,410
398,143,475
261,194,104
731,68,44
755,142,367
966,155,37
138,113,144
612,39,83
783,201,106
545,51,141
519,68,195
702,106,159
275,138,280
157,121,143
751,43,74
359,95,452
171,76,26
453,207,122
572,82,511
655,116,290
589,186,302
324,99,461
829,63,92
744,185,209
263,108,195
578,94,465
242,73,131
461,74,184
661,78,365
914,145,63
215,174,70
766,179,117
455,93,308
659,47,68
343,49,96
763,172,111
347,215,76
710,192,138
601,150,847
847,89,41
804,153,144
432,52,93
847,157,112
545,67,263
558,59,217
808,172,188
327,84,295
952,10,46
486,83,452
558,162,462
453,68,212
780,159,315
418,63,214
175,199,54
709,136,301
507,74,279
457,158,393
512,168,368
163,130,123
264,79,144
532,83,577
690,28,72
83,42,68
550,211,136
877,168,83
935,88,28
614,90,458
281,141,528
427,188,467
182,142,188
301,44,56
408,177,385
134,140,24
730,164,260
884,101,42
794,171,205
813,145,84
609,169,713
939,79,31
538,180,530
550,182,443
428,164,289
308,177,198
562,186,285
777,188,188
313,32,83
435,163,325
722,143,164
205,129,139
513,105,504
645,202,93
295,115,337
579,68,341
264,174,126
296,202,117
604,222,88
325,105,376
887,156,139
247,148,101
387,65,219
364,36,113
342,173,197
737,27,83
716,148,278
421,206,193
543,167,536
532,72,459
729,136,164
682,60,130
154,58,53
201,-7,39
758,49,41
659,118,612
698,219,72
904,170,50
522,95,741
183,157,121
848,229,55
381,57,110
331,80,335
481,210,175
467,38,117
343,186,204
622,188,120
938,125,55
503,93,849
584,2,15
527,226,30
116,130,161
295,95,289
412,111,547
330,139,295
714,207,251
675,96,485
373,152,473
297,111,271
881,121,114
135,148,130
341,105,465
639,144,519
253,152,329
262,162,262
452,29,178
639,106,427
347,136,533
440,80,484
248,85,117
800,81,124
925,150,91
302,48,143
504,90,476
689,110,453
690,142,311
1016,177,45
510,178,541
85,206,8
136,166,69
490,237,85
179,184,44
853,130,160
407,36,171
920,115,112
354,199,294
727,181,208
253,160,90
302,64,134
656,32,37
231,145,299
233,107,141
394,161,268
179,132,92
665,115,437
740,85,77
313,54,189
665,66,232
779,67,34
269,132,346
327,1,27
585,106,469
589,221,16
873,95,93
765,194,149
225,176,161
646,218,101
652,160,287
747,52,31
346,87,327
634,201,298
477,79,405
-37,180,31
356,110,344
787,149,250
212,73,115
511,180,244
694,214,125
131,105,22
305,100,329
343,209,147
606,64,478
520,157,635
693,207,93
595,83,277
742,162,206
371,235,19
538,80,524
746,105,250
1046,95,51
830,148,101
747,199,123
233,156,348
706,123,423
377,168,407
780,90,163
204,179,42
441,180,344
510,182,519
810,73,33
681,83,265
558,85,534
245,135,286
278,31,103
359,69,349
555,187,309
592,27,92
-55,63,32
462,40,112
262,202,223
9,106,28
266,109,267
639,138,597
39,118,43
709,204,108
530,60,216
820,92,135
782,111,177
785,138,300
150,93,26
930,188,117
333,206,174
884,130,135
630,88,488
217,173,65
210,172,13
579,120,578
384,198,175
335,141,499
756,171,111
117,123,98
299,37,61
345,94,317
409,103,471
461,205,148
38,96,87
394,81,189
776,185,100
177,96,61
466,181,347
282,110,365
259,95,294
314,147,200
269,114,103
296,80,214
221,193,77
268,140,175
477,53,260
655,59,229
353,187,239
289,129,330
419,163,616
498,181,310
757,161,69
463,76,169
575,128,695
768,182,153
630,129,536
193,147,75
802,179,139
892,140,72
924,182,42
380,167,487
335,136,647
658,74,258
704,91,108
557,147,1041
525,111,986
237,48,69
547,182,385
823,161,289
490,107,732
138,162,228
875,156,80
757,69,139
40,168,14
337,172,179
627,175,323
499,141,653
321,13,41
351,134,118
848,155,132
402,99,718
469,229,85
447,149,438
263,113,246
359,88,344
310,81,228
377,178,184
283,113,257
557,37,79
123,168,73
461,101,605
444,137,654
925,142,25
430,181,340
456,108,637
546,18,54
401,122,667
444,78,529
192,192,64
277,52,115
222,115,60
627,161,565
164,154,225
55,96,58
425,162,796
226,235,36
1118,85,39
383,197,422
642,53,148
411,95,291
324,182,145
439,95,655
76,174,39
572,48,239
413,194,203
339,112,439
673,167,251
618,90,341
352,46,134
791,176,102
579,54,168
897,132,43
667,122,604
929,249,27
189,196,58
1009,168,53
623,72,384
528,142,612
936,177,44
485,88,612
641,61,205
695,105,380
553,110,686
474,170,313
567,170,371
234,85,234
328,198,24
463,96,633
537,158,668
807,65,91
841,121,147
304,56,211
470,136,529
757,60,84
466,89,405
323,188,192
381,197,300
