a,b,aggr
108,109,98
436,190,239
669,220,48
229,176,130
739,65,98
423,84,663
826,128,171
488,203,137
422,96,524
774,184,122
892,117,106
414,92,464
381,73,254
815,82,131
740,161,253
755,171,152
684,60,184
258,190,42
615,203,86
621,146,354
284,178,350
460,36,259
429,58,338
373,27,43
258,134,442
589,156,686
836,49,38
494,182,421
842,134,156
811,124,96
230,79,62
604,137,650
379,207,133
197,143,114
360,54,73
228,215,133
241,153,220
130,137,187
401,84,503
284,101,188
1034,122,46
235,194,59
278,94,203
509,177,496
261,180,193
346,198,164
597,224,93
704,87,222
720,33,70
638,187,140
570,165,275
656,63,103
42,119,23
781,91,225
541,54,127
730,148,412
302,64,110
817,193,145
318,193,184
726,228,38
819,158,138
694,22,37
658,177,302
384,51,151
393,82,418
845,137,35
194,100,157
394,67,200
497,-24,60
559,194,148
537,216,168
859,173,93
573,163,446
431,56,139
37,87,45
426,98,587
350,195,137
488,219,145
843,91,104
606,160,625
439,172,352
739,149,362
815,121,191
719,50,94
535,126,735
357,172,293
402,135,826
836,78,128
559,145,679
411,110,415
141,184,24
784,134,251
596,34,84
222,207,39
668,62,116
304,118,292
95,145,35
867,155,31
741,91,188
451,211,182
726,120,353
699,121,189
586,90,168
525,44,117
791,146,271
365,166,282
231,42,47
346,101,418
717,172,215
665,24,57
262,218,21
605,144,334
707,53,89
771,161,218
396,153,446
852,122,54
311,47,57
195,88,136
358,108,417
226,223,51
569,71,306
293,190,78
482,53,127
312,192,185
332,164,323
141,166,23
761,92,160
889,123,28
685,87,426
287,128,345
683,167,285
793,140,95
184,181,131
254,141,148
196,143,120
204,223,15
148,38,44
362,175,172
811,32,27
323,112,585
257,152,273
539,204,190
510,246,45
281,199,100
653,94,421
586,60,55
791,92,179
382,180,307
391,221,148
780,84,215
874,75,175
113,180,57
216,147,157
226,97,171
556,208,179
52,148,42
773,113,384
156,211,41
182,209,38
476,15,44
737,45,41
51,87,50
717,123,230
901,84,92
417,193,245
627,169,478
354,202,72
246,165,143
612,151,594
506,60,139
407,179,152
802,102,207
742,101,384
606,34,40
427,236,48
309,65,71
298,85,183
826,58,54
532,158,327
810,43,38
765,98,391
113,130,41
690,219,56
539,77,525
498,6,37
841,101,94
370,63,185
784,209,42
313,70,79
463,83,475
650,16,44
788,59,86
362,209,150
657,167,361
166,199,82
740,140,391
733,120,322
973,62,32
366,84,274
436,14,65
675,205,191
640,210,159
745,84,100
163,103,80
105,104,101
644,163,455
780,173,216
205,111,153
694,98,349
220,98,126
687,228,56
233,105,249
660,103,453
699,142,653
696,67,37
735,89,105
668,105,281
421,170,390
809,89,147
108,122,87
838,127,246
287,134,481
421,160,517
894,65,75
873,85,28
459,266,36
833,53,70
665,82,358
311,79,282
678,215,70
16,183,37
529,102,331
499,127,1086
349,185,308
563,211,100
255,106,174
562,55,250
757,74,139
315,198,215
1013,118,25
718,169,214
560,19,45
672,209,64
734,232,0
315,46,79
215,152,95
819,183,159
36,196,55
748,89,145
147,166,101
460,18,125
552,178,251
235,136,146
799,160,47
563,52,141
692,53,172
299,140,391
650,154,255
775,149,474
606,187,254
891,185,40
412,120,593
255,151,260
640,44,17
500,182,503
649,113,795
356,88,502
679,195,392
163,140,53
208,87,116
633,187,299
291,62,88
540,104,567
177,150,104
780,93,143
167,142,156
107,99,61
478,41,167
862,83,134
627,124,598
228,94,181
608,240,16
275,187,91
203,86,114
638,211,68
905,117,43
724,140,160
606,191,136
579,83,447
736,144,350
779,99,129
484,81,268
709,32,71
128,136,67
414,238,42
690,191,78
607,68,117
583,66,107
451,184,340
350,217,90
351,177,307
526,158,454
125,158,72
727,36,35
679,138,395
812,231,46
501,241,78
430,80,222
563,64,391
798,84,98
606,57,197
619,162,460
215,228,23
42,112,79
556,10,76
201,176,103
341,177,200
244,23,64
433,138,832
853,183,39
654,162,320
472,146,603
314,79,262
684,250,35
-24,251,47
943,166,36
287,90,400
538,91,734
467,29,135
700,259,59
144,168,76
908,111,46
511,175,258
101,114,39
389,144,361
453,232,52
702,-32,21
205,177,151
288,207,129
313,253,29
68,193,53
858,140,106
336,65,56
726,189,156
436,40,164
420,92,441
1008,145,35
600,59,183
242,203,164
178,145,81
466,176,262
789,121,346
108,69,92
459,54,196
537,185,248
148,127,178
289,46,77
869,109,178
819,179,81
694,73,308
384,221,110
741,172,246
237,181,245
738,196,72
500,176,378
361,124,456
347,103,473
555,179,445
888,62,48
300,165,267
487,8,58
691,221,58
368,86,461
669,22,48
466,144,492
271,191,37
563,61,152
651,182,708
223,106,154
149,136,117
797,85,153
898,146,37
727,84,290
341,145,434
214,81,31
817,133,196
67,135,59
836,107,98
459,200,299
196,199,52
700,100,281
699,71,233
639,156,503
264,93,47
188,206,37
774,161,114
716,85,363
331,69,147
381,4,21
356,153,363
193,153,195
186,108,93
620,53,159
707,194,130
197,139,126
240,107,156
328,59,134
798,133,322
316,37,140
157,90,76
648,56,87
184,38,117
1020,105,88
752,113,101
479,24,54
720,225,65
494,29,48
885,63,71
229,85,208
750,68,84
702,212,40
775,143,271
359,81,165
480,142,456
92,149,31
904,147,99
949,129,48
113,118,51
136,141,154
866,124,97
729,102,445
686,245,50
151,123,125
433,80,396
511,113,608
152,41,57
930,110,134
606,60,109
184,166,90
660,52,133
343,79,415
281,113,268
700,131,363
410,200,199
586,55,140
622,127,368
98,89,51
574,231,121
588,62,146
242,75,216
647,145,784
661,185,256
735,228,24
570,193,153
772,136,224
508,52,229
834,79,55
637,49,197
855,92,33
774,147,201
604,232,133
648,134,564
303,151,205
765,193,40
558,71,312
784,126,306
418,7,37
703,151,324
282,145,280
252,196,60
864,131,80
657,251,71
789,112,158
133,156,107
700,149,343
723,130,256
365,207,126
860,19,34
682,154,475
318,195,307
458,25,101
617,194,129
249,188,97
427,63,148
286,125,330
269,219,88
204,161,150
517,75,404
245,154,118
849,211,34
681,60,150
377,31,62
288,134,289
87,126,28
280,144,278
686,165,244
883,165,108
420,211,191
497,144,710
247,119,201
350,56,95
634,89,190
555,74,238
469,156,695
430,160,439
201,157,111
439,28,146
481,27,82
445,203,265
640,77,325
191,182,159
225,172,231
361,182,141
302,147,270
433,114,764
252,85,168
394,124,352
224,178,171
787,112,73
619,198,182
371,64,162
781,135,279
816,125,107
899,166,12
942,133,122
334,98,369
319,154,208
581,199,195
644,179,347
297,172,188
678,88,363
584,223,89
274,70,185
547,178,445
398,83,623
489,44,177
654,189,232
718,33,69
492,16,104
769,126,400
697,144,592
377,204,47
220,153,88
682,116,448
147,194,77
380,56,171
777,92,138
504,200,158
775,34,79
994,131,28
178,143,220
47,149,31
638,196,232
803,154,232
500,148,740
104,121,57
689,175,54
203,107,143
349,109,451
1089,110,48
333,160,384
545,36,64
617,187,296
819,139,120
261,148,125
695,188,203
256,110,272
48,118,90
224,56,126
815,197,55
376,121,718
713,252,46
379,91,314
172,158,104
265,146,216
377,202,215
696,126,214
242,176,14
84,115,61
399,201,98
694,119,339
550,198,186
577,127,714
780,112,77
753,215,88
659,66,166
735,160,227
743,32,34
200,144,248
451,225,76
788,170,146
809,92,128
407,173,271
859,146,65
322,245,87
362,67,291
545,191,291
400,99,712
355,20,53
288,38,59
299,71,134
161,147,322
782,162,121
310,57,127
277,-41,41
568,70,272
803,103,95
399,180,336
885,95,120
215,91,56
667,148,317
376,207,181
310,61,186
318,69,78
295,53,127
441,181,607
674,178,265
210,99,51
231,17,45
765,245,43
846,138,97
309,24,22
818,105,174
858,31,25
225,122,198
761,142,101
701,120,330
516,137,667
915,170,49
453,181,319
442,196,85
136,67,78
480,94,448
602,45,36
811,131,277
835,109,97
-61,104,111
240,117,98
477,207,124
376,95,381
811,150,141
562,226,27
983,151,66
872,99,27
608,61,377
426,200,197
374,92,461
516,13,34
186,174,108
525,43,129
756,192,186
524,185,390
361,188,478
522,240,22
406,158,427
835,79,88
955,119,40
555,143,844
595,61,149
293,150,194
137,225,86
260,66,78
791,178,96
896,117,133
409,166,363
614,61,175
763,208,62
619,209,49
235,151,156
349,150,507
416,224,78
792,67,65
1041,114,49
974,163,48
287,187,229
366,63,175
302,79,157
832,117,159
300,126,150
373,129,485
392,92,388
855,113,102
306,177,140
797,112,258
581,214,73
274,114,299
645,66,337
751,84,236
380,153,361
529,79,359
294,86,139
453,267,37
811,122,142
812,121,317
840,91,47
342,139,432
282,219,20
604,88,194
724,50,61
359,110,374
821,21,54
209,61,35
474,164,483
572,112,701
957,164,30
282,161,451
707,118,377
214,194,68
343,83,307
135,133,96
702,59,437
203,101,174
503,76,266
342,131,267
920,114,115
254,55,128
446,22,34
453,227,136
1030,150,49
369,0,39
324,172,294
186,93,72
756,57,210
922,93,23
933,160,30
822,132,171
177,167,129
674,122,296
529,151,457
288,82,213
760,66,75
508,177,570
231,98,157
906,42,44
635,142,781
423,208,75
646,112,405
98,64,55
476,169,230
231,79,45
894,167,31
849,82,164
395,90,564
310,94,177
349,74,242
578,19,68
405,226,28
840,124,105
739,159,248
831,155,101
-1,146,11
854,175,253
806,69,91
284,200,48
605,69,376
814,208,40
371,99,424
407,16,140
674,166,601
449,214,114
738,61,212
839,68,137
317,172,190
484,86,693
365,62,165
900,174,14
684,87,242
560,179,294
882,153,81
971,142,56
208,132,255
383,215,77
428,109,946
572,184,334
475,34,35
339,162,338
794,116,259
280,123,414
290,87,150
712,106,300
1054,170,40
83,130,95
856,191,143
729,49,127
658,197,119
715,217,26
174,146,78
424,153,555
631,216,81
699,116,300
395,67,255
225,178,262
195,102,135
844,140,47
732,155,448
652,65,297
348,150,247
834,164,89
596,221,171
686,204,93
547,229,223
431,81,387
562,6,34
578,109,383
545,45,254
548,25,54
600,142,799
859,174,67
159,172,182
672,64,138
435,122,707
399,193,243
684,192,202
249,166,370
308,154,381
263,70,116
798,78,138
485,185,310
438,80,373
647,73,279
842,189,30
641,189,206
667,90,326
859,66,52
247,129,108
769,83,169
480,194,294
902,113,53
465,199,105
746,101,256
1009,191,14
601,193,171
640,71,350
186,107,157
400,221,214
185,162,77
701,175,191
790,189,155
433,238,10
203,122,197
830,154,90
859,162,123
934,205,22
601,128,423
877,115,238
650,214,201
259,80,187
648,204,145
247,180,77
340,68,159
401,5,32
396,3,82
423,181,245
683,127,492
786,111,143
510,62,252
264,5,39
463,94,559
426,82,392
440,75,363
256,127,187
210,101,37
658,44,172
399,205,51
648,206,100
436,62,219
766,174,141
368,152,294
558,37,56
545,175,357
533,181,499
892,179,107
162,179,71
279,23,25
573,211,228
610,193,225
509,111,631
725,64,204
171,130,77
805,99,134
221,173,136
703,92,174
737,113,429
163,155,180
-8,157,20
734,141,282
232,66,182
796,181,154
414,36,103
153,76,55
766,146,259
436,223,53
872,122,95
243,122,294
462,60,180
250,130,285
824,120,109
334,107,307
553,17,60
554,163,375
465,113,465
639,180,384
298,104,330
725,161,251
499,79,345
861,80,71
367,277,40
161,177,89
182,102,187
437,194,232
298,36,72
762,168,56
817,93,64
388,63,187
-34,105,39
168,137,219
844,150,128
193,166,227
724,195,77
285,108,238
346,28,28
622,136,437
407,59,81
835,201,50
180,121,62
752,187,96
585,158,804
377,216,174
371,130,430
190,175,70
897,94,98
376,63,133
409,217,84
738,212,31
886,78,32
125,115,43
818,119,93
267,120,470
161,163,81
437,201,166
774,67,219
472,193,168
777,103,315
596,146,604
543,185,284
218,120,220
642,103,445
641,259,35
934,186,10
277,154,274
907,124,28
194,95,158
486,153,327
55,123,82
383,162,340
563,158,394
398,65,188
724,241,42
522,57,102
495,78,380
656,162,304
294,61,113
311,134,430
182,85,164
542,36,74
806,116,91
637,28,68
796,156,66
247,186,67
242,98,240
530,33,57
279,35,59
708,178,260
265,72,118
215,64,25
265,137,295
680,79,313
751,63,62
143,70,80
535,75,641
184,65,34
188,207,55
581,217,119
518,148,658
477,69,295
46,182,39
355,193,154
293,85,111
812,152,169
53,129,54
594,205,288
738,69,121
563,56,163
819,128,217
698,23,30
616,210,198
730,206,115
774,36,36
638,55,132
905,156,18
365,75,360
203,34,38
622,70,302
402,198,171
542,65,229
195,138,202
565,170,289
238,94,288
386,118,663
861,205,41
204,175,173
694,67,302
730,98,445
781,108,204
595,49,123
288,151,187
831,86,116
899,168,70
324,199,116
488,163,535
335,117,405
456,70,198
773,155,227
153,99,129
841,118,189
298,198,155
518,46,219
339,173,184
504,195,125
820,160,336
602,194,217
172,60,36
154,140,180
727,25,4
611,187,315
913,59,78
838,140,277
372,86,143
186,95,140
182,113,100
891,234,20
431,48,153
336,187,156
387,43,29
534,150,602
317,186,223
174,155,78
741,225,22
579,168,416
361,51,27
332,159,294
8,176,35
255,148,133
826,135,230
710,110,560
305,59,149
706,201,127
253,132,327
472,152,764
288,108,437
336,105,321
544,185,401
713,160,480
722,40,42
678,149,546
808,176,41
742,71,167
811,97,185
519,199,239
851,120,184
265,181,161
222,51,36
599,60,185
107,117,86
565,59,197
352,81,310
354,179,250
413,90,435
834,238,34
484,42,56
605,78,489
14,127,34
647,111,567
405,193,174
221,147,123
864,105,166
189,97,190
567,2,27
547,175,421
954,143,42
386,76,177
708,92,264
277,153,312
933,179,30
828,147,111
769,192,103
684,206,41
860,126,211
505,180,374
365,217,134
933,84,59
761,233,66
85,108,39
483,71,309
927,170,34
737,180,155
377,76,192
800,152,85
749,124,445
355,102,356
787,67,89
822,38,42
883,167,108
213,82,265
538,189,285
399,108,464
552,189,181
233,168,111
801,114,215
350,223,52
730,199,95
300,152,239
794,58,204
135,119,37
297,67,260
748,20,15
449,169,435
416,141,450
445,167,320
781,101,268
474,216,172
769,169,288
488,40,43
369,22,142
522,79,370
256,134,350
363,192,109
494,5,34
613,185,343
461,173,334
286,59,143
725,95,284
500,190,196
853,89,94
627,102,428
358,178,197
107,185,114
123,185,35
540,151,460
760,22,49
762,108,203
669,172,280
321,25,8
890,70,45
778,85,153
197,176,111
291,142,320
746,91,272
340,52,243
610,168,448
1038,128,18
736,93,327
69,170,30
660,215,220
360,193,116
458,81,359
299,84,108
573,215,83
614,77,133
937,92,28
441,169,648
770,107,214
551,82,522
446,90,285
778,190,81
586,43,69
240,150,335
585,145,522
637,232,26
365,205,169
471,53,245
577,206,233
219,125,205
856,147,27
545,230,127
843,202,38
409,181,283
491,13,38
241,104,155
277,123,465
670,6,40
99,130,26
573,96,370
533,224,123
382,138,652
864,144,93
868,108,20
458,223,72
770,56,50
847,149,58
498,232,97
774,93,165
578,145,624
367,104,390
270,128,211
1046,40,46
735,148,308
585,234,41
522,78,179
782,142,156
562,39,100
744,138,325
397,170,212
629,53,125
412,143,653
679,62,125
780,169,199
939,87,34
199,171,124
167,118,116
654,185,228
397,157,673
424,49,216
979,122,81
573,209,129
1000,116,62
374,88,449
473,250,88
579,211,264
410,169,556
956,67,40
698,143,200
541,210,76
668,184,187
655,163,226
371,132,399
180,54,125
375,225,56
649,150,602
46,119,43
1008,26,44
433,208,133
692,82,246
262,139,310
272,143,152
576,165,652
843,159,185
312,145,234
703,194,145
59,127,51
399,13,38
269,155,329
442,79,437
112,111,141
728,142,363
839,67,124
197,72,53
442,225,38
637,235,34
623,212,185
541,47,227
451,169,601
569,52,161
415,15,116
855,63,51
765,83,95
307,118,235
755,118,234
421,91,142
807,103,211
614,246,41
272,153,408
428,185,235
210,81,87
98,58,80
893,111,55
632,165,349
486,200,200
389,223,47
689,206,112
275,45,60
189,138,73
217,105,187
389,228,148
530,208,69
97,147,119
556,134,895
240,88,104
656,52,31
346,177,412
528,195,337
604,33,85
506,210,194
655,220,102
351,69,240
437,140,942
511,100,362
748,81,154
730,102,214
112,124,62
385,60,286
720,140,497
717,254,18
285,124,382
241,142,368
818,72,17
232,74,125
559,192,363
836,115,102
400,139,315
330,188,232
564,56,128
232,169,106
864,88,135
810,123,119
379,235,75
697,84,305
850,89,65
305,126,185
605,82,337
671,60,127
728,108,212
789,110,208
884,153,88
117,162,72
592,195,145
218,136,185
366,185,265
707,197,66
570,74,378
392,96,310
859,199,67
239,166,216
892,160,190
391,58,161
851,193,33
419,45,120
744,170,137
251,139,40
1078,125,31
394,40,155
800,59,40
986,155,39
189,178,37
796,158,195
1004,132,58
367,53,34
270,74,174
371,180,253
694,211,49
479,245,87
236,154,220
311,64,88
228,93,158
506,177,372
888,189,98
447,227,105
472,124,899
422,71,347
815,130,300
697,172,150
787,98,195
725,142,259
780,122,148
513,181,426
264,88,267
591,210,70
904,117,53
640,167,212
422,161,437
622,195,260
162,137,108
407,253,18
457,76,323
410,91,407
1087,41,38
110,181,46
549,10,35
673,116,461
420,7,29
355,173,337
342,165,158
387,200,372
946,83,33
318,81,266
315,109,394
870,148,89
577,110,567
725,205,113
277,132,205
182,117,121
521,87,417
127,127,253
563,75,609
840,52,30
-33,33,33
145,68,79
668,183,192
132,167,177
565,190,162
594,234,25
342,135,229
796,42,22
493,219,35
292,202,42
702,98,304
286,98,240
792,166,211
366,14,74
502,221,339
305,145,246
449,39,81
433,84,387
685,72,252
295,195,58
361,102,245
1038,69,31
269,112,176
397,100,676
416,241,72
513,124,660
355,91,356
284,207,133
761,184,145
102,74,51
332,150,399
285,187,236
180,175,31
403,201,71
595,78,469
609,24,29
803,149,273
741,207,45
650,161,262
542,201,135
566,172,333
484,18,12
863,106,28
429,7,46
766,193,87
817,139,128
352,66,377
123,33,34
425,76,424
558,36,38
788,237,65
683,242,37
509,209,94
896,144,93
337,116,505
575,42,72
324,61,71
810,159,185
324,91,330
191,129,94
263,101,356
782,170,117
469,65,246
470,194,257
808,253,32
299,148,245
730,202,44
559,107,396
284,217,39
325,68,121
598,28,97
701,116,450
412,242,64
261,77,289
85,82,89
574,126,696
304,97,239
161,129,41
550,76,228
578,46,116
775,121,124
251,107,232
565,214,211
554,199,29
160,177,152
329,97,647
367,85,290
815,171,108
461,148,747
509,36,39
568,98,462
371,118,471
974,155,43
124,103,47
387,86,315
545,253,31
464,235,37
982,193,43
86,120,50
265,106,154
464,92,589
929,139,28
773,99,208
606,65,247
112,51,34
845,88,66
603,207,261
701,217,68
600,98,404
685,117,320
733,232,44
151,156,66
614,-1,47
394,193,208
767,131,312
395,34,65
688,192,222
487,85,652
353,215,16
836,70,22
959,147,43
732,74,130
753,196,163
806,136,200
288,181,76
254,132,251
537,183,330
619,220,25
119,183,18
260,182,284
228,132,231
876,12,26
10,104,61
818,182,145
315,71,31
464,211,129
816,83,81
342,197,275
544,67,208
729,40,13
844,132,251
233,133,152
400,219,41
898,192,68
584,220,106
794,90,99
855,130,169
545,183,599
151,94,31
1045,67,37
737,60,132
501,187,404
398,80,254
611,192,151
701,139,502
595,47,167
809,180,52
245,146,144
754,135,87
547,50,80
255,112,410
104,171,68
186,176,75
280,128,341
745,194,73
190,186,49
730,80,219
332,233,54
402,182,277
628,62,101
438,106,656
307,194,176
237,209,14
489,45,156
638,54,151
495,57,190
348,192,165
868,177,60
786,89,171
641,75,358
598,24,85
807,112,114
709,172,50
188,99,268
573,78,299
819,122,97
771,135,247
683,158,291
700,164,215
845,169,177
214,184,55
339,96,282
269,142,272
370,70,124
921,158,132
803,114,94
800,246,39
705,201,126
354,82,349
483,36,100
249,37,39
327,86,283
258,248,96
522,128,818
408,109,455
476,86,281
659,113,327
642,45,152
597,37,65
289,201,145
221,24,54
211,192,94
697,76,360
461,214,124
245,202,200
194,109,54
364,60,175
765,109,278
266,104,188
703,225,55
48,122,53
539,178,298
868,125,98
761,176,143
572,175,411
500,177,631
416,162,440
1099,98,44
215,94,76
557,184,361
125,189,32
677,48,173
290,122,198
378,70,238
381,54,145
759,128,337
655,39,52
747,144,228
397,117,717
290,83,331
58,124,52
804,48,85
386,59,94
354,59,206
293,193,121
616,176,238
542,112,582
199,112,74
283,170,156
516,72,149
505,72,455
661,206,162
390,94,376
490,53,83
494,206,277
531,129,771
327,125,289
647,201,106
499,204,112
858,100,45
947,90,94
336,199,174
66,116,42
746,176,142
23,97,59
488,178,363
841,150,215
775,217,44
502,3,39
332,73,218
163,126,55
763,108,220
882,125,137
